participant,groupe,block,Augend,Addend,Response,True,accuracy,rt
35,2,0,J,3,N,t+1,1,"4,50664169993252"
35,2,0,G,2,J,t+1,1,"3,76859559991863"
35,2,0,D,2,G,t+1,1,"6,1220433000708"
35,2,0,G,3,J,t,1,"3,85507739998866"
35,2,0,G,5,L,t,1,"4,54964189999737"
35,2,0,J,4,O,t+1,1,"5,56012010003906"
35,2,0,J,3,M,t,1,"7,51581509993412"
35,2,0,G,5,M,t+1,1,"6,36128860001918"
35,2,0,J,4,N,t,1,"5,75603379996028"
35,2,0,J,2,M,t+1,1,"5,98318290000316"
35,2,0,J,5,P,t+1,1,"5,19310389994644"
35,2,0,G,3,K,t+1,1,"4,57121530000586"
35,2,0,D,4,I,t+1,1,"8,37324119999539"
35,2,0,D,5,J,t+1,1,"5,16909590002615"
35,2,0,G,4,K,t,1,"3,78766090003774"
35,2,0,D,2,F,t,1,"4,99622859992087"
35,2,0,D,3,G,t,1,"2,97428640001454"
35,2,0,G,2,I,t,1,"2,9362404999556"
35,2,0,D,4,I,t+1,1,"5,2189051999012"
35,2,0,J,4,N,t,1,"5,7714117000578"
35,2,0,G,3,K,t+1,1,"3,44662540010177"
35,2,0,G,4,K,t,1,"5,65403410000727"
35,2,0,D,3,G,t,1,"6,51720290002413"
35,2,0,J,5,P,t+1,1,"3,953451499925"
35,2,0,D,5,J,t+1,1,"4,51680440001655"
35,2,0,G,5,M,t+1,1,"4,36061810003594"
35,2,0,G,2,I,t,1,"4,47509720001835"
35,2,0,J,3,M,t,1,"3,54572610009927"
35,2,0,D,2,F,t,1,"2,24504760000855"
35,2,0,J,2,M,t+1,1,"2,81204809993506"
35,2,0,J,2,L,t,1,"4,24347089999355"
35,2,0,D,5,I,t,1,"4,42774339998141"
35,2,0,D,2,G,t+1,1,"4,54783449997194"
35,2,0,D,4,H,t,1,"6,66339879995212"
35,2,0,G,3,J,t,1,"6,35033829999156"
35,2,0,J,3,N,t+1,1,"3,54633720009588"
35,2,0,D,3,H,t+1,1,"5,68505800003186"
35,2,0,J,5,O,t,1,"4,29192490002606"
35,2,0,G,5,L,t,1,"5,63280649995431"
35,2,0,G,4,L,t+1,1,"3,59244600008242"
35,2,0,G,2,J,t+1,1,"3,25010230008047"
35,2,0,J,4,O,t+1,1,"5,29673669999465"
35,2,0,G,4,L,t+1,1,"3,27886840002611"
35,2,0,D,4,H,t,0,"3,09180980001111"
35,2,0,J,2,L,t,1,"8,20901490002871"
35,2,0,D,3,H,t+1,1,"3,23547239997424"
35,2,0,G,3,J,t,1,"2,76992900006007"
35,2,0,G,5,L,t,1,"4,89266570005566"
35,2,0,J,5,O,t,1,"4,99431340000592"
35,2,0,D,5,I,t,1,"4,42702109995298"
35,2,0,D,2,G,t+1,1,"2,39551589998882"
35,2,0,J,4,O,t+1,1,"4,34802490007132"
35,2,0,J,3,N,t+1,1,"4,51957369991578"
35,2,0,G,2,J,t+1,1,"2,43615129997488"
35,2,0,D,2,F,t,1,"1,61894329998177"
35,2,0,J,4,N,t,1,"4,22625530010555"
35,2,0,D,5,J,t+1,1,"5,01103140006308"
35,2,0,D,3,G,t,1,"3,6919541999232"
35,2,0,J,2,M,t+1,1,"2,52096270001493"
35,2,0,J,5,P,t+1,1,"4,30061419995036"
35,2,0,G,5,M,t+1,1,"4,20978379994631"
35,2,0,J,3,M,t,1,"3,24191360000987"
35,2,0,D,4,I,t+1,1,"4,68915730004665"
35,2,0,G,2,I,t,1,"3,67844930000138"
35,2,0,G,4,K,t,1,"3,9801275000209"
35,2,0,G,3,K,t+1,1,"4,90301689994521"
35,2,1,D,5,I,t,1,"4,41175430000294"
35,2,1,G,2,J,t+1,1,"3,46144490002189"
35,2,1,J,3,N,t+1,1,"2,97935420006979"
35,2,1,D,4,H,t,1,"3,95788290002383"
35,2,1,J,4,O,t+1,1,"3,66442650009412"
35,2,1,D,3,H,t+1,1,"6,2226397000486"
35,2,1,D,2,G,t+1,1,"2,38338819995988"
35,2,1,J,5,O,t,1,"3,62473289994523"
35,2,1,G,5,L,t,1,"5,06390830001328"
35,2,1,G,4,L,t+1,1,"3,32722199999262"
35,2,1,J,2,L,t,1,"4,17894480004907"
35,2,1,G,3,J,t,1,"2,50915489997715"
35,2,1,D,4,I,t+1,1,"10,4816224999959"
35,2,1,J,4,N,t,1,"4,50513800000772"
35,2,1,D,2,F,t,1,"3,85385219997261"
35,2,1,D,3,G,t,1,"2,7724704000866"
35,2,1,J,5,P,t+1,1,"3,82993930007797"
35,2,1,D,5,J,t+1,1,"4,90211150003597"
35,2,1,G,4,K,t,1,"3,20262190001085"
35,2,1,G,3,K,t+1,1,"1,99573950003833"
35,2,1,J,2,M,t+1,1,"4,05214629997499"
35,2,1,G,5,M,t+1,1,"3,32335749990307"
35,2,1,J,3,M,t,1,"3,04696390009485"
35,2,1,G,2,I,t,1,"2,64575239992701"
35,2,1,J,4,O,t+1,1,"3,03727660002187"
35,2,1,G,3,J,t,1,"2,70741139992606"
35,2,1,J,3,N,t+1,1,"5,5924204000039"
35,2,1,G,2,J,t+1,1,"2,05036200000905"
35,2,1,D,4,H,t,1,"4,27245960000437"
35,2,1,D,3,H,t+1,1,"2,02259070007131"
35,2,1,G,5,L,t,0,"7,58197880000807"
35,2,1,D,2,G,t+1,1,"4,36046120000538"
35,2,1,D,5,I,t,1,"5,24263579992112"
35,2,1,G,4,L,t+1,1,"6,3866978000151"
35,2,1,J,2,L,t,1,"3,13286609994248"
35,2,1,J,5,O,t,1,"5,04801790008787"
35,2,1,J,5,P,t+1,1,"3,30336550006177"
35,2,1,J,4,N,t,1,"3,59619539999403"
35,2,1,D,5,J,t+1,1,"5,26976040005684"
35,2,1,D,2,F,t,1,"1,8362754000118"
35,2,1,J,2,M,t+1,1,"3,26659619994462"
35,2,1,G,2,I,t,1,"1,90413839998655"
35,2,1,G,4,K,t,1,"3,46804209996481"
35,2,1,G,5,M,t+1,1,"3,75430529995356"
35,2,1,D,3,G,t,1,"2,35737250000238"
35,2,1,G,3,K,t+1,1,"5,76734100002796"
35,2,1,D,4,I,t+1,1,"5,9379643999273"
35,2,1,J,3,M,t,1,"6,80587800010108"
35,2,1,D,3,G,t,1,"3,11910230002832"
35,2,1,G,5,M,t+1,1,"5,25101970008109"
35,2,1,D,5,J,t+1,1,"4,22624899994116"
35,2,1,J,4,N,t,1,"3,24229309998918"
35,2,1,J,5,P,t+1,1,"4,61777020001318"
35,2,1,G,4,K,t,1,"3,00147480005398"
35,2,1,D,2,F,t,1,"3,08256880007684"
35,2,1,J,3,M,t,1,"6,68776360002812"
35,2,1,G,3,K,t+1,1,"2,86184669996146"
35,2,1,J,2,M,t+1,1,"4,26847720006481"
35,2,1,D,4,I,t+1,1,"3,73796739999671"
35,2,1,G,2,I,t,1,"2,10955529997591"
35,2,1,G,4,L,t+1,1,"7,1929925000295"
35,2,1,J,3,N,t+1,1,"3,58019060001243"
35,2,1,D,4,H,t,1,"8,25415860000067"
35,2,1,J,5,O,t,1,"5,85347199998796"
35,2,1,G,5,L,t,1,"3,6858215999091"
35,2,1,D,5,I,t,1,"3,92233440000564"
35,2,1,D,3,H,t+1,1,"3,2546113000717"
35,2,1,D,2,G,t+1,1,"2,66906049998943"
35,2,1,J,4,O,t+1,1,"5,33024579996709"
35,2,1,J,2,L,t,1,"1,70314949995372"
35,2,1,G,3,J,t,1,"2,03536550002173"
35,2,1,G,2,J,t+1,1,"1,6661229999736"
35,2,2,D,3,H,t+1,1,"3,32689539995045"
35,2,2,G,4,L,t+1,1,"2,86672900000121"
35,2,2,J,4,O,t+1,1,"4,77678469999228"
35,2,2,J,2,L,t,1,"2,37877940002363"
35,2,2,G,3,J,t,1,"2,99681530008093"
35,2,2,D,4,H,t,1,"3,57337330002338"
35,2,2,G,5,L,t,1,"3,04749089991674"
35,2,2,D,5,I,t,1,"3,35858350002673"
35,2,2,D,2,G,t+1,1,"1,92056879994925"
35,2,2,G,2,J,t+1,1,"1,78863189998083"
35,2,2,J,5,O,t,1,"2,66094930004329"
35,2,2,J,3,N,t+1,1,"4,64377600001171"
35,2,2,D,3,G,t,1,"2,86737800005358"
35,2,2,J,5,P,t+1,1,"3,44024670007639"
35,2,2,G,4,K,t,1,"3,75949209998362"
35,2,2,J,4,N,t,1,"4,23411070008297"
35,2,2,G,2,I,t,1,"3,86635150003713"
35,2,2,J,2,M,t+1,1,"6,23956779995933"
35,2,2,G,3,K,t+1,1,"2,11202450003475"
35,2,2,J,3,M,t,1,"5,69172020000406"
35,2,2,D,5,J,t+1,1,"3,60220219998155"
35,2,2,D,4,I,t+1,1,"4,40285880002193"
35,2,2,D,2,F,t,1,"1,93162749998737"
35,2,2,G,5,M,t+1,1,"3,35893529991154"
35,2,2,G,3,K,t+1,1,"2,12914149998687"
35,2,2,J,2,M,t+1,1,"3,86905990005471"
35,2,2,J,3,M,t,1,"1,75481069996022"
35,2,2,J,4,N,t,1,"1,86894980003126"
35,2,2,D,3,G,t,1,"2,26621140004136"
35,2,2,D,5,J,t+1,1,"4,06404940003995"
35,2,2,G,2,I,t,1,"1,98249179997947"
35,2,2,D,4,I,t+1,1,"2,7522759999847"
35,2,2,G,4,K,t,1,"6,80186080001295"
35,2,2,J,5,P,t+1,1,"3,45951909990981"
35,2,2,D,2,F,t,1,"1,47394520009402"
35,2,2,G,5,M,t+1,1,"3,23932169994805"
35,2,2,D,3,H,t+1,1,"2,97516179992817"
35,2,2,J,2,L,t,1,"2,42414060002193"
35,2,2,D,5,I,t,1,"3,81571599992458"
35,2,2,J,5,O,t,1,"3,31196090008598"
35,2,2,D,2,G,t+1,1,"1,63580920000095"
35,2,2,G,5,L,t,1,"2,54669890005607"
35,2,2,D,4,H,t,1,"2,68596399994567"
35,2,2,G,4,L,t+1,1,"3,10677620000206"
35,2,2,J,4,O,t+1,1,"3,03909610002302"
35,2,2,G,2,J,t+1,1,"2,09463959990535"
35,2,2,G,3,J,t,1,"1,33869590004906"
35,2,2,J,3,N,t+1,1,"2,78097500000149"
35,2,2,G,4,K,t,1,"2,20660560007673"
35,2,2,D,3,G,t,1,"2,01492630003486"
35,2,2,G,2,I,t,1,"2,66376169992145"
35,2,2,J,4,N,t,1,"5,37338819995057"
35,2,2,J,5,P,t+1,1,"4,38436979998369"
35,2,2,D,2,F,t,1,"3,93811139999889"
35,2,2,D,5,J,t+1,1,"9,00481369998306"
35,2,2,D,4,I,t+1,1,"2,93525169999339"
35,2,2,G,5,M,t+1,1,"3,81856300006621"
35,2,2,J,3,M,t,1,"2,81066440010909"
35,2,2,J,2,M,t+1,1,"2,0661932999501"
35,2,2,G,3,K,t+1,1,"2,18510309990961"
35,2,2,G,5,L,t,1,"4,05792920000386"
35,2,2,D,2,G,t+1,1,"1,49579079996329"
35,2,2,G,4,L,t+1,1,"2,34085120004602"
35,2,2,J,3,N,t+1,1,"7,5833764000563"
35,2,2,J,2,L,t,1,"1,99391309998464"
35,2,2,D,4,H,t,1,"4,10722189990338"
35,2,2,J,5,O,t,1,"3,63146469998173"
35,2,2,D,5,I,t,1,"3,40787999995519"
35,2,2,J,4,O,t+1,1,"3,58363540004939"
35,2,2,D,3,H,t+1,1,"2,09769399999641"
35,2,2,G,3,J,t,1,"2,47053580009379"
35,2,2,G,2,J,t+1,1,"1,75574249995407"
35,2,3,G,3,K,t+1,1,"3,87844560004305"
35,2,3,D,5,J,t+1,1,"3,08445449999999"
35,2,3,G,5,M,t+1,1,"2,83443819999229"
35,2,3,J,3,M,t,1,"3,96119429997634"
35,2,3,G,2,I,t,1,"1,85929500008933"
35,2,3,D,2,F,t,1,"1,95387149997987"
35,2,3,G,4,K,t,1,"2,36392949998844"
35,2,3,D,3,G,t,1,"2,31791330000851"
35,2,3,J,5,P,t+1,1,"3,15313790005166"
35,2,3,J,4,N,t,1,"2,74835090001579"
35,2,3,D,4,I,t+1,1,"3,39104600006249"
35,2,3,J,2,M,t+1,1,"1,7036929000169"
35,2,3,D,2,G,t+1,1,"1,66770490002818"
35,2,3,G,5,L,t,1,"3,57747630006634"
35,2,3,J,2,L,t,1,"2,91513600002509"
35,2,3,G,4,L,t+1,1,"2,39140620001126"
35,2,3,D,3,H,t+1,1,"1,90392680000514"
35,2,3,J,4,O,t+1,1,"3,71594749996439"
35,2,3,G,2,J,t+1,1,"1,77585670002736"
35,2,3,D,4,H,t,1,"2,42602669994813"
35,2,3,J,5,O,t,1,"3,32075600000098"
35,2,3,G,3,J,t,1,"2,1094168999698"
35,2,3,D,5,I,t,1,"3,70548830006737"
35,2,3,J,3,N,t+1,1,"5,79803509998601"
35,2,3,J,3,M,t,1,"1,63932560000103"
35,2,3,J,2,M,t+1,1,"1,25435160007328"
35,2,3,J,4,N,t,1,"1,55596519995015"
35,2,3,D,4,I,t+1,1,"3,17374549992383"
35,2,3,G,5,M,t+1,0,"2,8715107999742"
35,2,3,J,5,P,t+1,1,"5,45300979993772"
35,2,3,D,3,G,t,1,"2,15637770004105"
35,2,3,D,5,J,t+1,1,"3,10278169997037"
35,2,3,G,4,K,t,1,"2,63541259989142"
35,2,3,G,2,I,t,1,"3,05053269991186"
35,2,3,D,2,F,t,1,"1,71247549995314"
35,2,3,G,3,K,t+1,1,"2,54045969992876"
35,2,3,G,3,J,t,1,"2,38309869996738"
35,2,3,G,4,L,t+1,1,"2,46435690007638"
35,2,3,D,4,H,t,1,"2,86254820006434"
35,2,3,G,5,L,t,1,"3,10104290000163"
35,2,3,D,5,I,t,1,"2,99316119996365"
35,2,3,J,5,O,t,1,"4,19434310006909"
35,2,3,D,3,H,t+1,1,"2,05165879998822"
35,2,3,J,3,N,t+1,1,"5,19390690000728"
35,2,3,D,2,G,t+1,1,"2,62749069998972"
35,2,3,J,4,O,t+1,1,"4,12318470003083"
35,2,3,G,2,J,t+1,1,"2,93512030004058"
35,2,3,J,2,L,t,1,"2,13853520003613"
35,2,3,J,3,M,t,1,"2,97250350005925"
35,2,3,G,4,K,t,1,"2,49504970002454"
35,2,3,D,3,G,t,1,"2,37121360003948"
35,2,3,G,3,K,t+1,1,"1,90935089997947"
35,2,3,J,4,N,t,1,"4,95272900001146"
35,2,3,G,2,I,t,1,"1,76399849995505"
35,2,3,J,5,P,t+1,1,"1,88596579991281"
35,2,3,D,4,I,t+1,1,"3,91432139999233"
35,2,3,D,2,F,t,1,"1,2390766000608"
35,2,3,J,2,M,t+1,1,"2,25452830002178"
35,2,3,G,5,M,t+1,0,"3,29164969990961"
35,2,3,D,5,J,t+1,1,"4,43340770003852"
35,2,3,D,4,H,t,1,"4,60883220005781"
35,2,3,G,4,L,t+1,1,"4,24944919999689"
35,2,3,G,2,J,t+1,1,"2,12056840001606"
35,2,3,G,3,J,t,1,"2,34020750003401"
35,2,3,J,3,N,t+1,1,"5,17500460008159"
35,2,3,J,2,L,t,1,"2,20934060006402"
35,2,3,D,3,H,t+1,1,"2,54550180002116"
35,2,3,G,5,L,t,1,"3,29193869989831"
35,2,3,D,2,G,t+1,1,"2,97749560000375"
35,2,3,J,5,O,t,1,"4,46672449994367"
35,2,3,D,5,I,t,1,"6,24871409998741"
35,2,3,J,4,O,t+1,1,"3,3849183000857"
36,2,0,D,5,I,t,1,"5,87550630001351"
36,2,0,J,2,L,t,1,"5,0977031000657"
36,2,0,J,4,O,t+1,1,"3,95229439996183"
36,2,0,G,4,L,t+1,1,"3,44231820001733"
36,2,0,D,3,H,t+1,1,"4,8580784999067"
36,2,0,J,5,O,t,1,"9,64837790001184"
36,2,0,J,3,N,t+1,1,"2,44952709996142"
36,2,0,D,2,G,t+1,1,"2,16763080004603"
36,2,0,D,4,H,t,1,"3,54474399995524"
36,2,0,G,3,J,t,1,"2,68383559992071"
36,2,0,G,5,L,t,1,"3,32055240008049"
36,2,0,G,2,J,t+1,1,"1,54845540004317"
36,2,0,G,2,I,t,0,"2,46363470004872"
36,2,0,D,4,I,t+1,1,"4,34185890003573"
36,2,0,J,2,M,t+1,1,"2,41684039996471"
36,2,0,J,3,M,t,1,"1,36056840000674"
36,2,0,D,2,F,t,1,"1,62717230000999"
36,2,0,G,5,M,t+1,1,"3,35396740003489"
36,2,0,J,4,N,t,1,"2,98816219996661"
36,2,0,G,4,K,t,1,"3,62949830002617"
36,2,0,G,3,K,t+1,1,"4,0536781999981"
36,2,0,D,3,G,t,1,"2,24413820006885"
36,2,0,D,5,J,t+1,0,"1,84237159998156"
36,2,0,J,5,P,t+1,1,"3,77787049999461"
36,2,0,D,4,I,t+1,1,"3,3556433999911"
36,2,0,G,4,K,t,1,"2,55816110002343"
36,2,0,J,2,M,t+1,1,"4,04016840003897"
36,2,0,D,2,F,t,1,"1,45571549993474"
36,2,0,J,5,P,t+1,1,"2,06944410002325"
36,2,0,D,3,G,t,1,"2,05123989994172"
36,2,0,G,3,K,t+1,1,"3,17751579999458"
36,2,0,J,3,M,t,1,"1,35466559999622"
36,2,0,G,2,I,t,1,"1,17265020008199"
36,2,0,J,4,N,t,1,"2,68601950001903"
36,2,0,G,5,M,t+1,0,"2,22644580004271"
36,2,0,D,5,J,t+1,1,"3,86647469992749"
36,2,0,D,3,H,t+1,1,"2,06397569994442"
36,2,0,D,4,H,t,1,"1,49402350001037"
36,2,0,J,2,L,t,1,"2,91470039996784"
36,2,0,J,5,O,t,1,"2,1675641000038"
36,2,0,J,3,N,t+1,1,"3,02466100000311"
36,2,0,D,2,G,t+1,1,"3,03992660006043"
36,2,0,J,4,O,t+1,0,"3,81566710001789"
36,2,0,D,5,I,t,1,"3,30302230000962"
36,2,0,G,4,L,t+1,1,"2,73170010000467"
36,2,0,G,5,L,t,1,"1,36728060001042"
36,2,0,G,2,J,t+1,1,"1,5124815000454"
36,2,0,G,3,J,t,1,"1,23611240007449"
36,2,0,G,4,K,t,1,"2,2831756999949"
36,2,0,G,2,I,t,1,"2,11983209999744"
36,2,0,J,2,M,t+1,1,"1,95556069992017"
36,2,0,D,2,F,t,1,"1,5655984999612"
36,2,0,J,4,N,t,0,"3,85499959997833"
36,2,0,J,3,M,t,1,"2,24571179994382"
36,2,0,D,5,J,t+1,1,"2,77219749998767"
36,2,0,G,3,K,t+1,1,"4,47010140004568"
36,2,0,J,5,P,t+1,1,"3,85255879990291"
36,2,0,G,5,M,t+1,1,"3,16333570005372"
36,2,0,D,3,G,t,1,"1,90179749997333"
36,2,0,D,4,I,t+1,1,"2,44189640006516"
36,2,0,J,3,N,t+1,1,"3,19256580004003"
36,2,0,J,2,L,t,1,"2,62581979995593"
36,2,0,J,5,O,t,1,"2,37723989994265"
36,2,0,D,2,G,t+1,0,"2,52280579996295"
36,2,0,D,4,H,t,1,"4,69432000000961"
36,2,0,J,4,O,t+1,1,"2,75592250004411"
36,2,0,G,3,J,t,1,"1,75819329998922"
36,2,0,G,2,J,t+1,1,"2,25574209995102"
36,2,0,D,5,I,t,1,"3,58215490006842"
36,2,0,G,4,L,t+1,1,"2,55241010000464"
36,2,0,G,5,L,t,1,"1,61060700006783"
36,2,0,D,3,H,t+1,1,"1,51461469999049"
36,2,1,D,3,G,t,1,"1,87869280006271"
36,2,1,G,5,M,t+1,1,"4,31626699992921"
36,2,1,D,2,F,t,1,"2,05628539994359"
36,2,1,G,3,K,t+1,1,"2,26244139997289"
36,2,1,D,5,J,t+1,1,"5,19627279997803"
36,2,1,J,2,M,t+1,1,"2,07817029999569"
36,2,1,J,4,N,t,1,"2,25949929992203"
36,2,1,G,4,K,t,1,"3,97029430000112"
36,2,1,D,4,I,t+1,1,"3,55562440003268"
36,2,1,G,2,I,t,1,"1,56690620002337"
36,2,1,J,3,M,t,1,"2,32826260000002"
36,2,1,J,5,P,t+1,1,"6,60312520002481"
36,2,1,J,5,O,t,1,"1,34091759996954"
36,2,1,G,3,J,t,1,"2,23907600005623"
36,2,1,G,5,L,t,1,"3,96565130003728"
36,2,1,J,4,O,t+1,1,"1,72809549991507"
36,2,1,D,3,H,t+1,1,"2,56318469997495"
36,2,1,D,2,G,t+1,1,"1,45406250003725"
36,2,1,J,3,N,t+1,1,"2,4671679000603"
36,2,1,G,4,L,t+1,1,"2,20958479994442"
36,2,1,J,2,L,t,1,"1,95325959997717"
36,2,1,G,2,J,t+1,1,"1,61955589998979"
36,2,1,D,5,I,t,1,"2,08283920004033"
36,2,1,D,4,H,t,0,"2,3202798999846"
36,2,1,D,5,I,t,1,"3,96359840000514"
36,2,1,J,2,L,t,1,"1,52613759995438"
36,2,1,D,2,G,t+1,1,"2,01791389996652"
36,2,1,G,4,L,t+1,1,"1,91244689992163"
36,2,1,J,4,O,t+1,1,"1,69272480008658"
36,2,1,G,2,J,t+1,0,"3,4170746000018"
36,2,1,D,3,H,t+1,1,"2,44144760002382"
36,2,1,D,4,H,t,1,"1,11170300003141"
36,2,1,J,5,O,t,1,"2,97196979995351"
36,2,1,G,3,J,t,0,"2,5574740000302"
36,2,1,G,5,L,t,1,"2,53628639993258"
36,2,1,J,3,N,t+1,1,"3,40309040003922"
36,2,1,J,2,M,t+1,1,"2,33939990005456"
36,2,1,G,5,M,t+1,1,"2,79786100005731"
36,2,1,D,3,G,t,1,"1,73495910002384"
36,2,1,G,4,K,t,0,"2,13004279998131"
36,2,1,D,4,I,t+1,1,"2,28472750005312"
36,2,1,J,4,N,t,1,"3,40167870000005"
36,2,1,G,3,K,t+1,1,"2,21013350004796"
36,2,1,D,5,J,t+1,1,"2,8586463999236"
36,2,1,G,2,I,t,1,"1,09711640002206"
36,2,1,J,3,M,t,1,"1,60567099996842"
36,2,1,D,2,F,t,1,"1,0772438000422"
36,2,1,J,5,P,t+1,0,"1,51408460002858"
36,2,1,J,5,O,t,1,"1,07816589996219"
36,2,1,J,4,O,t+1,1,"1,09187299991027"
36,2,1,G,4,L,t+1,1,"1,96758630010299"
36,2,1,J,3,N,t+1,1,"2,36134219996166"
36,2,1,G,5,L,t,1,"1,73149620008189"
36,2,1,D,4,H,t,1,"1,34245470003225"
36,2,1,G,2,J,t+1,1,"1,97735820000526"
36,2,1,D,3,H,t+1,1,"1,10633859992959"
36,2,1,J,2,L,t,1,"1,6781992999604"
36,2,1,D,2,G,t+1,1,"2,18800320010632"
36,2,1,G,3,J,t,1,"1,58826069999486"
36,2,1,D,5,I,t,1,"2,1090243998915"
36,2,1,G,3,K,t+1,1,"1,7366024000803"
36,2,1,G,5,M,t+1,1,"2,25137800001539"
36,2,1,D,2,F,t,1,"1,08957479998935"
36,2,1,D,3,G,t,1,"1,48660479998216"
36,2,1,J,3,M,t,0,"1,6103358999826"
36,2,1,D,4,I,t+1,1,"4,22730359993875"
36,2,1,G,4,K,t,1,"4,5153694000328"
36,2,1,G,2,I,t,1,"2,28756800002884"
36,2,1,J,2,M,t+1,1,"1,84439009998459"
36,2,1,J,5,P,t+1,1,"2,70063360000495"
36,2,1,D,5,J,t+1,1,"3,29554100008681"
36,2,1,J,4,N,t,1,"3,39701359998435"
36,2,2,G,2,I,t,0,"3,41375969990622"
36,2,2,G,4,K,t,1,"3,75889659998938"
36,2,2,J,5,P,t+1,1,"3,43323409999721"
36,2,2,J,3,M,t,1,"2,26406489999499"
36,2,2,G,5,M,t+1,1,"2,77483290003147"
36,2,2,J,2,M,t+1,1,"1,98432190006133"
36,2,2,D,5,J,t+1,1,"1,94486450008117"
36,2,2,D,4,I,t+1,0,"2,22702120000031"
36,2,2,D,2,F,t,1,"1,2105304999277"
36,2,2,G,3,K,t+1,1,"4,15468589996453"
36,2,2,D,3,G,t,1,"1,52609090006445"
36,2,2,J,4,N,t,0,"1,58535319997463"
36,2,2,G,2,J,t+1,1,"1,63308890000917"
36,2,2,G,5,L,t,1,"3,39979569998104"
36,2,2,J,3,N,t+1,1,"3,11302200006321"
36,2,2,D,5,I,t,1,"3,34112729993649"
36,2,2,J,5,O,t,1,"3,9440559000941"
36,2,2,D,2,G,t+1,1,"2,13184669998009"
36,2,2,G,4,L,t+1,0,"2,48641050001606"
36,2,2,G,3,J,t,0,"2,13942120003048"
36,2,2,J,4,O,t+1,1,"2,75006800005212"
36,2,2,D,3,H,t+1,1,"1,6965649999911"
36,2,2,J,2,L,t,1,"1,10984470008407"
36,2,2,D,4,H,t,1,"1,54488910001237"
36,2,2,J,3,N,t+1,1,"1,38763659994584"
36,2,2,D,5,I,t,1,"1,47604630002752"
36,2,2,G,2,J,t+1,1,"1,11371710000094"
36,2,2,G,5,L,t,1,"3,30963479995262"
36,2,2,G,4,L,t+1,1,"1,21754270000383"
36,2,2,G,3,J,t,1,"1,99284920003265"
36,2,2,D,3,H,t+1,1,"1,21773379994556"
36,2,2,D,2,G,t+1,1,"1,68882159993518"
36,2,2,J,4,O,t+1,1,"2,90178780001588"
36,2,2,D,4,H,t,1,"1,02616979996674"
36,2,2,J,2,L,t,1,"1,92048650002107"
36,2,2,J,5,O,t,1,"1,29189960006625"
36,2,2,J,5,P,t+1,1,"2,70495879999362"
36,2,2,D,5,J,t+1,1,"3,2531205000123"
36,2,2,J,2,M,t+1,1,"1,27503839996643"
36,2,2,J,4,N,t,1,"2,16023009992205"
36,2,2,G,2,I,t,1,"2,24287159997039"
36,2,2,D,3,G,t,1,"1,36990990000777"
36,2,2,J,3,M,t,1,"1,05067920009606"
36,2,2,D,4,I,t+1,1,"1,9364034999162"
36,2,2,D,2,F,t,1,"0,995318999979645"
36,2,2,G,3,K,t+1,1,"2,36392830009572"
36,2,2,G,4,K,t,1,"1,9654876999557"
36,2,2,G,5,M,t+1,0,"2,80015279992949"
36,2,2,J,2,M,t+1,1,"2,0238308000844"
36,2,2,D,2,F,t,1,"0,823177000042051"
36,2,2,D,4,I,t+1,1,"1,67087450006511"
36,2,2,G,2,I,t,1,"1,61125530011486"
36,2,2,G,5,M,t+1,1,"2,65949889994226"
36,2,2,D,5,J,t+1,1,"2,39391370001249"
36,2,2,D,3,G,t,1,"1,31459160009399"
36,2,2,J,5,P,t+1,1,"1,99052410002332"
36,2,2,J,4,N,t,0,"1,55981560004875"
36,2,2,G,4,K,t,1,"8,49749209999573"
36,2,2,G,3,K,t+1,1,"1,15117329999339"
36,2,2,J,3,M,t,1,"2,04111210000701"
36,2,2,G,2,J,t+1,1,"2,08008939994033"
36,2,2,J,2,L,t,1,"1,57346330001019"
36,2,2,D,4,H,t,1,"1,27081420004834"
36,2,2,J,3,N,t+1,1,"1,53934680006933"
36,2,2,D,5,I,t,1,"2,07011259999126"
36,2,2,D,2,G,t+1,1,"1,32365399994887"
36,2,2,G,5,L,t,1,"4,66313859994989"
36,2,2,D,3,H,t+1,1,"1,63837800000329"
36,2,2,J,4,O,t+1,1,"1,26014759996906"
36,2,2,J,5,O,t,0,"1,6585356000578"
36,2,2,G,4,L,t+1,1,"2,84847490000539"
36,2,2,G,3,J,t,1,"1,40737480006646"
36,2,3,J,2,M,t+1,1,"1,51305099995807"
36,2,3,D,3,G,t,1,"1,5332581999246"
36,2,3,G,3,K,t+1,1,"3,37548539997079"
36,2,3,D,4,I,t+1,1,"4,08171749999747"
36,2,3,G,5,M,t+1,1,"2,46325129992329"
36,2,3,D,5,J,t+1,1,"1,93353989999741"
36,2,3,G,2,I,t,1,"1,23239040002227"
36,2,3,J,4,N,t,0,"1,83903549995739"
36,2,3,D,2,F,t,1,"4,83846620004624"
36,2,3,J,5,P,t+1,1,"1,83724420005456"
36,2,3,G,4,K,t,1,"1,76454679993913"
36,2,3,J,3,M,t,1,"1,35815440001898"
36,2,3,D,2,G,t+1,1,"1,28040960000362"
36,2,3,G,5,L,t,1,"1,43763469997793"
36,2,3,G,2,J,t+1,1,"1,5959342001006"
36,2,3,D,5,I,t,1,"1,19614909996744"
36,2,3,J,2,L,t,1,"1,32487030001357"
36,2,3,D,3,H,t+1,1,"1,29593479994219"
36,2,3,J,3,N,t+1,1,"1,40427010005806"
